Link,Title,Platform,Level
/course/edx-software-engineering-introduction-8205,Software Engineering: Introduction,edx,advanced
/course/edx-writing-case-studies-science-of-delivery-4908,Writing Case Studies: Science of Delivery,edx,advanced
/course/edx-digital-transformation-strategy-8208,Digital Transformation Strategy,edx,advanced
/course/edx-simulation-neuroscience-9539,Simulation Neuroscience,edx,advanced
/course/edx-data-analytics-for-business-8222,Data Analytics for Business,edx,advanced
/course/edx-sparse-representations-in-image-processing-from-theory-to-practice-9135,Sparse Representations in Image Processing: From Theory to Practice,edx,advanced
/course/edx-quantum-machine-learning-12860,Quantum Machine Learning,edx,advanced
/course/edx-hypersonics-from-shock-waves-to-scramjets-1647,Hypersonics – from Shock Waves to Scramjets,edx,advanced
/course/edx-product-management-with-lean-agile-and-system-design-thinking-8219,"Product Management with Lean, Agile and System Design Thinking",edx,advanced
/course/edx-internationalization-creating-digital-content-for-the-world-14386,Internationalization: Creating Digital Content for the World,edx,advanced
/course/edx-introduction-to-internationalization-and-localization-14385,Introduction to Internationalization and Localization,edx,advanced
/course/edx-localization-adapting-digital-content-to-local-markets-14387,Localization: Adapting Digital Content to Local Markets,edx,advanced
/course/edx-minerals-and-mining-in-a-sustainable-world-21001,Minerals and Mining in a Sustainable World,edx,advanced
/course/edx-introduction-to-predictive-analytics-using-python-14420,Introduction to Predictive Analytics using Python,edx,advanced
/course/stability-and-design-of-steel-frames-41000,Stability and Design of Structural Frames,edx,advanced
/course/edx-fiber-optic-communications-17379,Fiber Optic Communications,edx,advanced
/course/advanced-skills-for-the-use-of-biosimilars-and-bi-59784,Advanced Knowledge and Skills of Originator and Biosimilar Biologics: For Healthcare Providers,edx,advanced
/course/edx-data-mining-theories-and-algorithms-for-tackling-big-data-8130,Data Mining: Theories and Algorithms for Tackling Big Data | 数据挖掘：理论与算法,edx,advanced
/course/edx-autonomous-navigation-for-flying-robots-1911,Autonomous Navigation for Flying Robots,edx,advanced
/course/the-program-manager-applying-power-skills-and-dig-58655,The Program Manager – Applying Power Skills and Digital Enablers to Create Continual Change,edx,advanced
/course/edx-automated-software-testing-model-and-state-based-testing-12039,Automated Software Testing: Model and State-based Testing,edx,advanced
/course/edx-co-creating-sustainable-cities-12638,Co-Creating Sustainable Cities,edx,advanced
/course/edx-biospecimen-research-methods-7585,Biospecimen Research Methods,edx,advanced
/course/edx-fundamentals-of-biomedical-imaging-magnetic-resonance-imaging-mri-7058,Fundamentals of Biomedical Imaging: Magnetic Resonance Imaging (MRI),edx,advanced
/course/edx-a-resilient-future-science-and-technology-for-disaster-risk-reduction-7218,A Resilient Future: Science and Technology for Disaster Risk Reduction,edx,advanced
/course/edx-dementia-and-diversity-in-primary-care-a-primer-guidelines-ethnic-differences-and-assessment-10468,"Dementia and Diversity in Primary Care: A Primer - Guidelines, Ethnic Differences, and Assessment",edx,advanced
/course/edx-introduction-to-food-health-10467,Introduction To Food & Health,edx,advanced
/course/operational-foundations-of-mining-21890,Operational Foundations of Mining,edx,advanced
/course/edx-pricing-options-with-mathematical-models-2318,Pricing Options with Mathematical Models,edx,advanced
/course/edx-predictive-analytics-4867,Predictive Analytics,edx,advanced
/course/edx-discrete-time-signals-and-systems-part-1-time-domain-1236,"Discrete Time Signals and Systems, Part 1: Time Domain",edx,advanced
/course/edx-chinese-cultural-communication-7370,汉语与文化交际 Chinese Cultural Communication,edx,advanced
/course/edx-drug-discovery-and-its-target-4416,新药发现和药物靶点 | Drug Discovery and its Target,edx,advanced
/course/edx-machine-learning-15170,Machine Learning,edx,advanced
