Link,Title,Platform,Level
/course/how-to-use-data-in-assessment-for-learning-116854,How to Use Data in Assessment for Learning,futurelearn,intermediate
/course/tackling-antibiotic-resistance-dentists-21534,Tackling Antibiotic Resistance: What Should Dental Teams Do?,futurelearn,intermediate
/course/data-visualisation-prediction-and-ethics-sc-91568,Data Visualisation: Data Dashboards and Storytelling with Tableau,futurelearn,intermediate
/course/robotics-with-raspberry-pi-19045,Robotics With Raspberry Pi: Build and Program Your First Robot Buggy,futurelearn,intermediate
/course/health-economics-1-62139,Introduction to Health Economics,futurelearn,intermediate
/course/apply-creative-machine-learning-20089,Apply Creative Machine Learning,futurelearn,intermediate
/course/aws-cloud-migration-110362,Migrating to the AWS Cloud,futurelearn,intermediate
/course/programming-applications-with-python-working-with-91563,Programming Applications with Python: Working with Files,futurelearn,intermediate
/course/cloud-cost-management-91570,AWS: Essential Optimisation for Cloud Cost Management,futurelearn,intermediate
/course/sustainability-in-organisational-value-creation-114652,Introduction to Sustainability and Business Value,futurelearn,intermediate
/course/efqm-innovation-leader-43689,Build a Leading Innovation Strategy,futurelearn,intermediate
/course/building-containerized-applications-on-aws-94398,Containerised Applications on AWS,futurelearn,intermediate
/course/circular-economy-the-big-idea-116611,Circular Economy: The Big Idea,futurelearn,intermediate
/course/data-for-health-and-care-10624,The Power of Data in Health and Social Care,futurelearn,intermediate
/course/programming-applications-with-python-libraries-an-91565,Programming Applications with Python: Libraries and Web Scraping,futurelearn,intermediate
/course/ibs-dietary-non-dietary-management-and-the-low-fo-89954,IBS Management: The Low FODMAP Diet,futurelearn,intermediate
/course/quality-of-life-and-public-policy-33569,Quality of Life Studies and Public Policy,futurelearn,intermediate
/course/fungal-diagnostics-32726,Fungal Diagnostics in Critically Ill Patients,futurelearn,intermediate
/course/human-resources-hiring-and-managing-talent-in-the-71193,Human Resources: Hiring and Managing Talent in the 21st Century,futurelearn,intermediate
/course/ux-design-strategy-and-application-customer-profi-90284,UX Design Strategy and Application: Customer Profiling and Design Sprints,futurelearn,intermediate
/course/customer-engagement-for-sales-sc-91993,Dynamics 365: Customer Engagement for Sales,futurelearn,intermediate
/course/costs-and-benefits-in-additive-manufacturing-econ-22481,Additive Manufacturing and 3D Printing: Costs Structures and Benefits,futurelearn,intermediate
/course/ux-design-fundamentals-management-business-model--90277,UX Design Fundamentals: Creating Business Outcomes,futurelearn,intermediate
/course/teach-computing-in-schools-creating-a-curriculum--33556,Teach Computing in Schools: Creating a Curriculum for Ages 11 to 16,futurelearn,intermediate
/course/teaching-computing-systems-and-networks-to-5-11-y-46028,Teaching Computing Systems and Networks to 5- to 11-year-olds,futurelearn,intermediate
/course/intravenous-oral-switch-17081,Intravenous to Oral Switch: Within Outpatient Parenteral Antibiotic Therapy (IVOST),futurelearn,intermediate
/course/ux-design-strategy-and-application-strategy-innov-90285,"UX Design Strategy and Application: Strategy, Innovation and the Future of Work",futurelearn,intermediate
/course/cloudswyft-msft-microsoft-dynamics-365-fund-sc-91988,Microsoft Dynamics 365 Fundamentals,futurelearn,intermediate
/course/body-image-and-mental-health-in-young-people-92008,Body Image and Mental Health in Young People,futurelearn,intermediate
/course/beauty-decoded-strategy-in-the-global-beauty-busi-23207,Beauty Decoded: Strategy in the Global Beauty Business,futurelearn,intermediate
/course/implementing-iso27001-27961,ISO 27001: ISO Implementation Practitioner,futurelearn,intermediate
/course/how-to-build-a-brand-that-matters-22075,Social Impact in Business: How to Build a Brand that Matters,futurelearn,intermediate
/course/fortran-for-scientific-computing-56029,Fortran for Scientific Computing,futurelearn,intermediate
/course/shaping-our-future-cities-bringing-nature-into-ur-59410,Bringing Urban Nature Into the Cities of Tomorrow,futurelearn,intermediate
/course/cloudswyft-msft-principles-of-machine-learning-py-91995,Microsoft Future Ready: Principles of Machine Learning with Python Programming,futurelearn,intermediate
/course/datasciemethodsonpl-ethics-sc-91997,Microsoft Future Ready: Data Science Research Methods Using Python Programming,futurelearn,intermediate
/course/how-to-develop-a-cloud-procurement-strategy-102519,How to Buy Cloud - Strategies for Cloud Procurement,futurelearn,intermediate
/course/ethicsandlawindataandanalytics-sc-91994,Microsoft Future Ready: Ethics and Law in Data and Analytics,futurelearn,intermediate
/course/vulnerable-patient-32764,Infection Prevention for Vulnerable Patients,futurelearn,intermediate
/course/decoding-forensics-65626,Decoding Forensics for Legal Professionals,futurelearn,intermediate
/course/mergers-acquisitions-concepts-theories-9396,Mergers and Acquisitions: Concepts and Theories,futurelearn,intermediate
