Link,Title,Platform,Level
/course/immunologyfundamentalsimmunitybcells-12724,Fundamentals of Immunology: Innate Immunity and B-Cell Function,coursera,intermediate
/course/sanitation-2230,Planning & Design of Sanitation Systems and Technologies,coursera,intermediate
/course/introduction-to-calculus-12547,Introduction to Calculus,coursera,intermediate
/course/material-informatics-6534,Materials Data Sciences and Informatics,coursera,intermediate
/course/web-design-strategy-12097,Web Design: Strategy and Information Architecture,coursera,intermediate
/course/communicating-during-global-emergencies-11312,Communicating During Global Emergencies,coursera,intermediate
/course/complex-analysis-6418,Introduction to Complex Analysis,coursera,intermediate
/course/schizophrenia-9387,Schizophrenia,coursera,intermediate
/course/introduction-software-testing-19607,Introduction to Software Testing,coursera,intermediate
/course/mathematics-engineers-capstone-66368,Mathematics for Engineers: The Capstone Course,coursera,intermediate
/course/data-structures-5475,Data Structures,coursera,intermediate
/course/pca-machine-learning-10451,Mathematics for Machine Learning: PCA,coursera,intermediate
/course/devops-culture-and-mindset-12549,DevOps Culture and Mindset,coursera,intermediate
/course/secure-coding-principles-14478,Principles of Secure Coding,coursera,intermediate
/course/algorithms-graphs-data-structures-7354,"Graph Search, Shortest Paths, and Data Structures",coursera,intermediate
/course/algorithms-greedy-7350,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",coursera,intermediate
/course/health-after-cancer-cancer-survivorship-for-prima-48384,Health After Cancer: Cancer Survivorship for Primary Care,coursera,intermediate
/course/symptom-management-in-palliative-care-21796,Symptom Management in Palliative Care,coursera,intermediate
/course/palliative-care-always-capstone-course-21795,Palliative Care Always Capstone Course,coursera,intermediate
/course/business-english-presentations-5441,Business English: Making Presentations,coursera,intermediate
/course/building-autonomous-ai-117536,Building Autonomous AI,coursera,intermediate
/course/accounting-information-system-8732,Accounting Analysis I: The Role of Accounting as an Information System,coursera,intermediate
/course/intro-business-analytics-12295,Introduction to Business Analytics: Communicating with Data ,coursera,intermediate
/course/business-ethics-9084,Global Impact: Business Ethics,coursera,intermediate
/course/business-analytics-executive-overview-13373,Business Analytics Executive Overview,coursera,intermediate
