Link,Title,Platform,Level
/course/edx-mechanics-momentum-and-energy-7318,Mechanics: Momentum and Energy,edx,intermediate
/course/edx-mechanics-rotational-dynamics-7317,Mechanics: Rotational Dynamics,edx,intermediate
/course/edx-electricity-and-magnetism-magnetic-fields-and-forces-10280,Electricity and Magnetism: Magnetic Fields and Forces,edx,intermediate
/course/edx-introduction-to-state-space-control-6734,Introduction to State Space Control,edx,intermediate
/course/edx-manufacturing-systems-ii-10294,Manufacturing Systems II,edx,intermediate
/course/edx-electricity-and-magnetism-maxwell-s-equations-13068,Electricity and Magnetism: Maxwell’s Equations,edx,intermediate
/course/edx-competency-based-education-the-why-what-and-how-12385,"Competency-Based Education: The Why, What, and How",edx,intermediate
/course/edx-socially-responsible-real-estate-development-8544,Socially-Responsible Real Estate Development,edx,intermediate
/course/fundamentals-of-cell-therapies-and-their-producti-32106,Making a Cell Therapy: Principles and Practice of Manufacturing,edx,intermediate
/course/edx-thermodynamics-of-materials-21137,Thermodynamics of Materials,edx,intermediate
/course/adaptive-markets-financial-market-dynamics-and-hu-22543,Adaptive Markets: Financial Market Dynamics and Human Behavior,edx,intermediate
/course/edx-structure-of-materials-part-1-fundamentals-of-materials-structure-12687,"Structure of Materials, Part 1: Fundamentals of Materials Structure",edx,intermediate
/course/edx-leveraging-urban-mobility-disruptions-to-create-better-cities-17956,Leveraging Urban Mobility Disruptions to Create Better Cities,edx,intermediate
/course/policy-for-science-technology-and-innovation-22095,"Policy for Science, Technology and Innovation",edx,intermediate
/course/chemical-equilibrium-and-kinetics-54346,"General Chemistry II: Chemical Equilibrium, Kinetics, and Transition Metals",edx,intermediate
/course/edx-envisioning-the-graduate-of-the-future-10267,Envisioning the Graduate of the Future,edx,intermediate
/course/qualitative-research-methods-analyzing-data-34373,Qualitative Research Methods: Data Coding and Analysis,edx,intermediate
/course/edx-engineering-the-space-shuttle-11509,Engineering the Space Shuttle,edx,intermediate
/course/edx-technology-evaluation-for-global-development-8592,Technology Evaluation for Global Development,edx,intermediate
/course/edx-structure-of-materials-part-2-the-crystalline-state-13120,"Structure of Materials, Part 2: The Crystalline State",edx,intermediate
/course/edx-visualizing-imperialism-the-philippines-1898-1913-13119,"Visualizing Imperialism & the Philippines, 1898-1913",edx,intermediate
/course/edx-structure-of-materials-part-3-liquid-crystals-defects-and-diffusion-13337,"Structure of Materials, Part 3: Liquid Crystals, Defects, and Diffusion",edx,intermediate
/course/multivariable-calculus-2-surfaces-and-integrals-96689,Multivariable Calculus 2: Integrals,edx,intermediate
/course/chemical-thermodynamics-i-71206,Chemical Thermodynamics I: Thermodynamics and Statistical Mechanics,edx,intermediate
/course/transformative-living-labs-in-mobility-80458,Transformative Living Labs in Mobility,edx,intermediate
/course/fundamentals-of-integrated-photonics-48121,Fundamentals of Integrated Photonics,edx,intermediate
/course/edx-data-structures-an-active-learning-approach-10436,Data Structures: An Active Learning Approach,edx,intermediate
/course/edx-advanced-topics-and-techniques-in-agile-software-development-558,Advanced Topics and Techniques in Agile Software Development,edx,intermediate
/course/edx-aprendizaje-automatico-machine-learning-y-ciencia-de-datos-12250,Aprendizaje automático (machine learning) y ciencia de datos,edx,intermediate
/course/edx-intellectual-property-law-and-policy-part-2-6490,Intellectual Property Law and Policy: Part 2,edx,intermediate
/course/edx-algorithm-design-and-analysis-8520,Algorithm Design and Analysis,edx,intermediate
/course/edx-quantum-mechanics-and-quantum-computation-367,Quantum Mechanics and Quantum Computation,edx,intermediate
/course/edx-html5-coding-essentials-and-best-practices-3444,HTML5 Coding Essentials and Best Practices,edx,intermediate
/course/data-structures-algorithms-ii-binary-trees-heaps--23255,"Data Structures & Algorithms II: Binary Trees, Heaps, SkipLists and HashMaps",edx,intermediate
/course/edx-pediatric-hiv-nursing-11350,Pediatric HIV Nursing,edx,intermediate
/course/edx-global-history-lab-2371,Global History Lab,edx,intermediate
/course/edx-customer-relationship-management-7863,Customer Relationship Management,edx,intermediate
/course/edx-data-structures-and-software-design-8517,Data Structures and Software Design,edx,intermediate
/course/urban-transit-for-livable-cities-23259,Urban Transit for Livable Cities,edx,intermediate
/course/project-delivery-methods-and-contracts-in-constru-46425,Project Delivery Methods and Contracts in Construction Management,edx,intermediate
/course/edx-algorithmic-design-and-techniques-10241,Algorithmic Design and Techniques,edx,intermediate
/course/edx-astrophysics-exploring-exoplanets-1635,Astrophysics: Exploring Exoplanets,edx,intermediate
/course/edx-astrophysics-cosmology-3031,Astrophysics: Cosmology,edx,intermediate
/course/edx-diseno-de-estrategias-de-marketing-enfocadas-a-los-consumidores-20988,Diseño de estrategias de marketing enfocadas a los consumidores,edx,intermediate
/course/edx-dynamics-1234,Dynamics,edx,intermediate
/course/edx-underactuated-robotics-2503,Underactuated Robotics,edx,intermediate
/course/edx-robotics-foundations-i-robot-modeling-7542,Robotics Foundations I - Robot Modeling,edx,intermediate
/course/edx-flight-vehicle-aerodynamics-930,Flight Vehicle Aerodynamics,edx,intermediate
/course/edx-practical-learning-analytics-5975,Practical Learning Analytics,edx,intermediate
/course/web-application-technologies-and-django-22250,Web Application Technologies and Django,edx,intermediate
/course/building-web-applications-in-django-22252,Building Web Applications in Django,edx,intermediate
/course/database-design-and-basic-sql-in-postgresql-58329,Database Design and Basic SQL in PostgreSQL,edx,intermediate
/course/using-javascript-jquery-and-json-in-django-22251,"Using JavaScript, JQuery, and JSON in Django",edx,intermediate
/course/django-features-and-libraries-22253,Django Features and Libraries,edx,intermediate
