Link,Title,Platform,Duration
/course/music-and-intelligence-can-music-make-you-smarter-62897,Music and Intelligence: Can Music Make You Smarter?,futurelearn,5-10
/course/good-pharmacy-practice-the-moderate-part2-53853,Good Pharmacy Practice: Introduction to Clinical Pharmacy Services,futurelearn,5-10
/course/advanced-good-pharmacy-practice-part2-56936,Good Pharmacy Practice: Pharmaceutical Services,futurelearn,5-10
/course/advanced-good-pharmacy-practice-part1-56002,Good Pharmacy Practice: Medication Management,futurelearn,5-10
/course/interpreting-genomic-variation-inherited-cancer-s-59787,Interpreting Genomic Variation: Inherited Cancer Susceptibility,futurelearn,5-10
/course/understanding-marketing-basics-sc-96607,Understanding Marketing Basics,futurelearn,5-10
/course/society-and-bioeconomy-32594,Introduction to Sustainable Bioeconomy,futurelearn,5-10
/course/exploring-journalism-and-reporting-sc-94916,Introduction to Journalism and Reporting,futurelearn,5-10
/course/academic-writing-for-healthcare-students-in-highe-97284,Academic Writing for Healthcare Students in Higher Education,futurelearn,5-10
/course/the-resistant-mosquito-staying-ahead-of-the-game--97285,The Resistant Mosquito: Staying Ahead of the Game in the Fight against Malaria,futurelearn,5-10
/course/gender-and-labour-in-the-global-south-66045,Gender and Labour in the Global South,futurelearn,5-10
/course/technology-entrepreneurship-start-a-new-venture-11173,Technology Entrepreneurship: How to Start a New Venture,futurelearn,5-10
/course/picturebooks-52944,The Power of Picturebooks,futurelearn,5-10
/course/nature-connectedness-derby-46062,Nature Connectedness with the University of Derby,futurelearn,5-10
/course/programming-101-12031,Programming 101: An Introduction to Python for Educators,futurelearn,5-10
/course/maqasid-al-syariah-and-sustainable-development-66414,Maqasid Al-Shariah and Sustainable Development,futurelearn,5-10
/course/introduction-to-thermodynamics-33514,Introduction to Thermodynamics,futurelearn,5-10
/course/effective-communication-skills-for-engineers-25456,Effective Communication Skills for Engineers,futurelearn,5-10
/course/medical-peace-work-global-health-12572,"Global Health, Conflict and Violence",futurelearn,5-10
/course/maths-puzzles-5741,"Maths Puzzles: Cryptarithms, Symbologies and Secret Codes",futurelearn,5-10
/course/blood-the-human-blood-and-its-functions-104087,Human Blood and Blood Functions,futurelearn,5-10
/course/instructional-design-and-technology-for-the-socie-66413,Instructional Design and Technology for Society,futurelearn,5-10
/course/chemometrics-in-air-pollution-25455,Chemometrics in Air Pollution,futurelearn,5-10
/course/cultural-diplomacy-11710,Cultural Diplomacy,futurelearn,5-10
/course/addressing-violence-patient-care-12748,Addressing Violence Through Patient Care,futurelearn,5-10
/course/introduction-to-chinese-language-98958,Introduction to the Chinese Language,futurelearn,5-10
/course/smart-screening-for-prostate-cancer-99651,Smart Screening for Prostate Cancer,futurelearn,5-10
/course/multiculturalism-in-asean-45921,Multiculturalism In ASEAN,futurelearn,5-10
/course/ideation-in-engineering-design-59411,Ideation: The First Step in Engineering Design,futurelearn,5-10
/course/learn-bahasa-melayu-introduction-to-the-malay-lan-95194,Learn Bahasa Melayu: Introduction to the Malay Language,futurelearn,5-10
/course/-the-enemy-at-home-germanophobia-in-britain-durin-104351,British Germanophobia During WW1: 'The Enemy at Home',futurelearn,5-10
/course/mathematics-for-computer-scientists-58371,Mathematics for Computer Science: Essential Skills,futurelearn,5-10
/course/norwegian-stave-churches-16846,Preserving Norwegian Stave Churches,futurelearn,5-10
/course/get-ready-for-success-at-university-27991,University Preparation Course: Getting Ready for Success at University,futurelearn,5-10
/course/heritage-culturally-diverse-cities-9813,Cultural Diversity and the City,futurelearn,5-10
/course/migration-cities-11709,Migration and Cities,futurelearn,5-10
/course/interfaith-dialogue-17162,Interfaith Dialogue for Combating Extremism among Young People,futurelearn,5-10
/course/governing-religion-global-challenges-and-comparat-13672,Governing Religion: Global Challenges and Comparative Approaches,futurelearn,5-10
/course/drafting-commercial-contracts-20591,Drafting and Negotiating Commercial Contracts: A guide to contract law for non-lawyers ,futurelearn,5-10
/course/culture-in-digital-age-13520,Culture in the Digital Age,futurelearn,5-10
/course/poetry-and-the-holocaust-21737,Poetry and the Holocaust,futurelearn,5-10
/course/skills-for-the-pte-speaking-test-21535,Practise your PTE Academic Speaking Skills,futurelearn,5-10
/course/using-r-for-regression-and-machine-learning-in-in-96158,R for Regression and Machine Learning in Investment,futurelearn,5-10
/course/video-game-design-development-13299,Video Game Design and Development: Introduction to Game Programming,futurelearn,5-10
/course/introduction-to-databases-and-sql-19476,Introduction to Databases and SQL,futurelearn,5-10
/course/succeed-as-a-new-teacher-20800,How to Succeed as a Newly Qualified Teacher,futurelearn,5-10
/course/project-management-principles-practices-systems-13132,"Project Management Principles, Practices and Systems",futurelearn,5-10
/course/introduction-to-web-development-17895,Introduction to Web Development,futurelearn,5-10
/course/victorian-film-13676,The Living Picture Craze: An Introduction to Victorian Film,futurelearn,5-10
/course/clean-growth-and-cleaner-cities-22833,The Challenge of Clean Growth and Clean Cities,futurelearn,5-10
/course/vaccines-covid-19-22015,Vaccine Development: Finding a Vaccine for COVID-19 and Future Pandemics,futurelearn,5-10
/course/design-board-games-for-socio-political-change-66517,Design Board Games for Socio-Political Change,futurelearn,5-10
/course/teaching-cybersecurity-13709,Introduction to Cybersecurity for Teachers,futurelearn,5-10
/course/getting-started-with-your-raspberry-pi-19729,Getting Started with Your Raspberry Pi,futurelearn,5-10
/course/code-club-9557,Prepare to Run a Code Club,futurelearn,5-10
/course/holocaust-teaching-21531,Teaching the Holocaust: Innovative Approaches to the Challenges We Face,futurelearn,5-10
/course/introduction-to-networking-13236,An Introduction to Computer Networking for Teachers,futurelearn,5-10
/course/core-excel-skills-to-make-an-impression-40712,Excel Skills to Make an Impression,futurelearn,5-10
/course/an-introduction-to-leading-with-compassion-and-ki-57710,An Introduction to Leading with Kindness and Compassion in Health and Social Care,futurelearn,5-10
/course/exploring-mental-health-20589,"Understanding Mental Health: Continuum, Culture and Social Media",futurelearn,5-10
/course/communicating-and-influencing-in-organisations-23160,Influencing and Communication Skills for Managers,futurelearn,5-10
/course/antimicrobial-stewardship-in-wound-management-13735,Antimicrobial Stewardship in Wound Management,futurelearn,5-10
/course/understanding-addiction-52914,Understanding Addiction,futurelearn,5-10
/course/programming-102-think-like-a-computer-scientist-12758,Programming 102: Think Like a Computer Scientist,futurelearn,5-10
/course/digital-skills-reimagine-your-career-55982,Digital Skills: Reimagine Your Career,futurelearn,5-10
/course/peer-leadership-foundation-step-1-21803,Personalised Care: Peer Leadership Foundation - Step One,futurelearn,5-10
/course/how-do-i-become-a-lawyer--21013,How to Become a Lawyer,futurelearn,5-10
/course/construction-quality-15126,Quality in Construction,futurelearn,5-10
/course/pop-art-21355,Pop Art,futurelearn,5-10
/course/encryption-and-cryptography-17172,Introduction to Encryption and Cryptography,futurelearn,5-10
/course/understanding-human-decision-making-in-a-complex--70663,Decision Making in a Complex World: Using Computer Simulations to Understand Human Behaviour,futurelearn,5-10
/course/computer-systems-13238,Understanding Computer Systems,futurelearn,5-10
/course/programming-103-data-16987,Programming 103: Saving and Structuring Data,futurelearn,5-10
/course/creativity-neuroscience-54131,Unlocking The Creative Brain: Develop and Teach Skills For Creative Thinking,futurelearn,5-10
/course/us-anti-black-racism-34057,U.S. Anti-Black Racism,futurelearn,5-10
/course/strategic-planning-for-professional-services-20590,Strategic planning for professional service firms in the time of COVID-19,futurelearn,5-10
/course/short-film-language-teaching-8612,Short Film in Language Teaching,futurelearn,5-10
/course/sustainable-development-humanitarian-action-12472,Sustainable Development in Humanitarian Action,futurelearn,5-10
/course/data-analysis-fundamentals-in-excel-27208,Analysing Data in Excel,futurelearn,5-10
/course/e-bug-health-educator-training-17189,e-Bug Health Educator Training,futurelearn,5-10
/course/the-science-of-sleep-and-dreams-86174,The Science of Sleep and Dreams,futurelearn,5-10
/course/teaching-programming-to-5-11-year-olds-37581,Teaching Programming to 5- to 11-year-olds,futurelearn,5-10
/course/self-care-and-wellbeing-a-practical-guide-for-hea-59417,Self Care and Wellbeing: A Practical Guide for Health and Social Care,futurelearn,5-10
/course/programming-with-guis-13844,Programming with GUIs,futurelearn,5-10
/course/peer-leadership-foundation-step-2-22035,Personalised Care: Peer Leadership Foundation - Step Two,futurelearn,5-10
/course/teaching-black-british-history-a-guide-for-teache-33496,Teaching Black British History: A Teacher Training Guide,futurelearn,5-10
/course/primary-programming-pedagogy-17159,Programming Pedagogy in Primary Schools: Developing Computing Teaching,futurelearn,5-10
/course/client-orientation-sc-92878,Personal Trainer's Toolkit: Client Onboarding and Fitness Testing,futurelearn,5-10
/course/client-communities-sc-92885,"Personal Trainer's Toolkit: Building a Fitness Community, Client Retention for Trainers",futurelearn,5-10
/course/designing-a-feminist-chatbot-19294,Design a Feminist Chatbot,futurelearn,5-10
/course/international-foundation-programme-in-law-the-fir-39405,Introduction to Studying Law,futurelearn,5-10
/course/an-introduction-to-legal-innovation-technology-21014,Introduction to Innovation and Technology in Legal Services,futurelearn,5-10
/course/gram-negative-bacteria-8263,Challenges in Antibiotic Resistance: Gram Negative Bacteria,futurelearn,5-10
/course/primary-science-9111,Our Solar System and Beyond: Teaching Primary Science,futurelearn,5-10
/course/impact-of-technology-13710,Impact of Technology: How To Lead Classroom Discussions,futurelearn,5-10
/course/fitness-networking-sc-92883,Personal Trainer's Toolkit: Build a Health and Fitness Business Network,futurelearn,5-10
/course/marketing-fundamentals-sc-92252,Introduction to Marketing: Fundamentals of Marketing,futurelearn,5-10
/course/understanding-and-tackling-adolescent-to-parent-v-104352,Understanding and Tackling Adolescent to Parent Violence,futurelearn,5-10
/course/luxury-industry-customers-experiences-86341,The Luxury Industry: Customers and Luxury Experiences,futurelearn,5-10
/course/energy-storage-11486,Battery Storage: Understanding the Battery Revolution,futurelearn,5-10
/course/basic-concepts-in-microbiology-and-clinical-pharm-32196,Introduction to Practical Microbiology,futurelearn,5-10
/course/introduction-to-effective-network-analysis-66394,Introduction to Effective Network Analysis,futurelearn,5-10
/course/introduction-to-photography-basics-97292,Introduction to Photography Basics,futurelearn,5-10
/course/physical-computing-raspberry-pi-python-7644,Teaching Physical Computing with Raspberry Pi and Python,futurelearn,5-10
/course/religion-radicalisation-resilience-14398,"Religion, Radicalisation, Resilience",futurelearn,5-10
/course/antimicrobial-stewardship-for-the-middle-east-18168,"Antimicrobial Stewardship for the Gulf, Middle East and North Africa",futurelearn,5-10
/course/antifungal-stewardship-13300,The Role of Antifungal Stewardship,futurelearn,5-10
/course/graduate-job-20386,How to Get A Graduate Job,futurelearn,5-10
/course/antimicrobial-stewardship-in-veterinary-practice-16860,Antimicrobial Stewardship in Veterinary Practice,futurelearn,5-10
/course/managing-in-an-ethical-manner-22835,Ethical Management and Decision Making,futurelearn,5-10
/course/unlocking-design-potential-57922,Placemaking and Public Space Design: Unlocking Design Potential,futurelearn,5-10
/course/understanding-food-supply-chains-19389,Understanding Food Supply Chains in a Time of Crisis,futurelearn,5-10
/course/string-music-appreciation-35058,String Music Appreciation,futurelearn,5-10
/course/start-teaching-computing-in-primary-schools-32727,Get Started Teaching Computing in Primary Schools: Preparing to teach 5 - 11 year olds,futurelearn,5-10
/course/developing-curiosity-21123,Innovative Leadership: Developing Curiosity,futurelearn,5-10
/course/growing-a-sustainable-workforce-facilitating-deep-45949,Grow Your Workforce: How to Teach Adult Learners,futurelearn,5-10
/course/financial-management-for-screen-19783,"The Essential Financial Management Toolbox for Film, Screen and Broadcast",futurelearn,5-10
/course/secondary-programming-pedagogy-17173,Programming Pedagogy in Secondary Schools: Inspiring Computing Teaching,futurelearn,5-10
/course/build-an-escape-room-through-maths-and-logic-in-c-13237,Understanding Maths and Logic in Computer Science,futurelearn,5-10
/course/antimicrobial-stewardship-for-africa-12471,Antimicrobial Stewardship for Africa,futurelearn,5-10
/course/taking-on-the-climate-crisis-56559,Taking on the Climate Crisis with Social Change,futurelearn,5-10
/course/black-agency-resistance-and-resilience-34058,Black Agency: Resistance and Resilience,futurelearn,5-10
/course/filmmaking-animation-classroom-7406,Filmmaking and Animation Online and in the Classroom,futurelearn,5-10
/course/networking-with-python-socket-programming-for-com-18044,Networking with Python: Socket Programming for Communication,futurelearn,5-10
/course/introduction-to-business-improvement-45944,"Introduction to Business Improvement: Lean Six Sigma, Kaizen, and Problem Solving",futurelearn,5-10
/course/representing-data-with-images-and-sound-12874,Data Representation in Computing: Bring Data to Life,futurelearn,5-10
/course/introduction-to-machine-learning-55985,Introduction to Machine Learning and AI,futurelearn,5-10
/course/how-to-build-resilience-for-leadership-116609,How to Build Leadership Resilience,futurelearn,5-10
/course/embedded-systems-16986,Design and Prototype Embedded Computer Systems,futurelearn,5-10
/course/introduction-to-generating-functions-for-a-level--93353,Introduction to Generating Functions for A-Level Maths Students,futurelearn,5-10
/course/how-to-recruit-and-onboard-online-21188,Online Recruitment and Onboarding: Providing Continuity for Business and Candidates,futurelearn,5-10
/course/communicative-planning-for-urban-mobility-60071,Communicative Planning for Urban Mobility,futurelearn,5-10
/course/block-to-text-based-programming-10565,Scratch to Python: Moving from Block- to Text-based Programming,futurelearn,5-10
/course/introduction-to-efqm-40747,Drive Business Improvement with the EFQM Model,futurelearn,5-10
/course/technology-power-and-online-activism-98715,Engaging in Activism for Social Change in Tech,futurelearn,5-10
/course/career-planning-and-your-degree-55274,University and Your Future: Career Planning and Making the Most of Your Degree,futurelearn,5-10
/course/cognitive-psychology-employee-and-customer-behavi-99002,Cognitive Psychology: Employee and Customer Behaviour,futurelearn,5-10
/course/academic-freedom-11056,Dangerous Questions: Why Academic Freedom Matters,futurelearn,5-10
/course/selecting-healthcare-professionals-designing-and--19201,Healthcare Selection and Recruitment: Design and Deliver Effective Multiple Mini Interviews (MMIs),futurelearn,5-10
/course/3-pillars-of-successful-marketing-segmentation-ta-22836,"Strategic Marketing: Segmentation, Targeting, Positioning",futurelearn,5-10
/course/google-for-education-communicating-and-staying-or-92875,Google For Education: Staying Organised and Improving Communication,futurelearn,5-10
/course/feminist-transformational-leadership-107522,Powerful Women and the Principles of Feminist Transformational Leadership,futurelearn,5-10
/course/robotics-with-raspberry-pi-19045,Robotics With Raspberry Pi: Build and Program Your First Robot Buggy,futurelearn,5-10
/course/intro-application-robotic-tools-93352,Introduction to Application of Robotic Tools,futurelearn,5-10
/course/evidence-and-data-collection-for-problem-solving--94649,Evidence and Data Collection for Problem Solving,futurelearn,5-10
/course/understanding-your-customers-sc-92253,Introduction to Marketing: Understanding your Customers,futurelearn,5-10
/course/apply-creative-machine-learning-20089,Apply Creative Machine Learning,futurelearn,5-10
/course/creative-resilience-sc-90246,How to Build Your Creative Resilience,futurelearn,5-10
/course/essential-elements-od-43690,Introduction to Organisational Development,futurelearn,5-10
/course/social-psychology-employee-and-customer-behaviour-99001,Social Psychology: Employee and Customer Behaviour,futurelearn,5-10
/course/agile-workflows-in-localization-114847,Agile and Continuous Workflows in Localization,futurelearn,5-10
/course/negotiation-for-women-in-the-workplace-21392,Salary Negotiation for Women in the Workplace,futurelearn,5-10
/course/how-to-become-a-police-officer-in-england-and-wal-54737,How to Become a Police Officer in England and Wales,futurelearn,5-10
/course/innovation-in-arable-farming-20960,Innovation in Arable Farming: Technologies for Sustainable Farming Systems,futurelearn,5-10
/course/introduction-to-freehand-drawing-and-sketching-fo-94641,"Introduction to Freehand Drawing for Architecture, Interiors and Design.",futurelearn,5-10
/course/introduction-to-programming-with-scratch-62899,Introduction to Programming with Scratch,futurelearn,5-10
/course/create-expressive-video-games-20090,Create Expressive Videogames,futurelearn,5-10
/course/introducing-personal-lines-insurance-13729,Introducing Personal Lines Insurance,futurelearn,5-10
/course/create-accessible-interfaces-19562,Create Accessible Interfaces,futurelearn,5-10
/course/introduction-to-energy-systems-integration-14400,Energy Systems Integration: An Introduction,futurelearn,5-10
/course/google-for-education-promote-group-work-inspire-c-92876,Google for Education: How to Promote Group Work and Inspire Creativity,futurelearn,5-10
/course/leading-well-for-staff-health-and-wellbeing-in-th-110385,Leading Well for Staff Health and Wellbeing in the NHS,futurelearn,5-10
/course/health-assessment-9711,Improving Health Assessments for People with an Intellectual Disability,futurelearn,5-10
/course/international-foundation-programme-in-business-th-39406,Introduction to Studying Business,futurelearn,5-10
/course/a-beginners-guide-to-interior-design-principles-a-93357,A Beginner’s Guide to Interior Design Principles and Elements,futurelearn,5-10
/course/learn-about-current-digital-workplace-trends-sc-94650,Learn about Current Digital Workplace Trends,futurelearn,5-10
/course/smart-tourism-responsible-travel-114653,SMART Tourism and Responsible Travel,futurelearn,5-10
/course/fungal-diagnostics-32726,Fungal Diagnostics in Critically Ill Patients,futurelearn,5-10
/course/instagram-essentials-and-content-creation-57714,Instagram Marketing: Instagram Essentials and Content Creation,futurelearn,5-10
/course/creative-empathy-sc-90245,How to Enhance Your Creative Empathy,futurelearn,5-10
/course/teaching-mathematics-demystifying-statistics-and--110357,Teaching Mathematics: Demystifying Statistics and Probability,futurelearn,5-10
/course/genomics-in-the-nhs-a-clinicians-guide-to-genomic-119176,Genomics in the NHS: A Clinician's Guide to Genomic Testing for Rare Disease,futurelearn,5-10
/course/creative-collaboration-sc-90247,How to Improve Your Creative Collaboration,futurelearn,5-10
/course/start-a-coder-dojo-10731,Start a CoderDojo Club,futurelearn,5-10
/course/hosting-simple-web-applications-using-amazon-ligh-99176,Hosting Simple Web Applications Using Amazon Lightsail,futurelearn,5-10
/course/teach-computing-in-schools-creating-a-curriculum--33556,Teach Computing in Schools: Creating a Curriculum for Ages 11 to 16,futurelearn,5-10
/course/teaching-computing-systems-and-networks-to-5-11-y-46028,Teaching Computing Systems and Networks to 5- to 11-year-olds,futurelearn,5-10
/course/governing-urban-adaptation-39475,Sustainable Cities: Governing Urban Adaptation Under Climate Change,futurelearn,5-10
/course/sustainable-energy-access-for-communities-39306,Sustainable Energy Access for Communities,futurelearn,5-10
/course/getting-started-with-digital-manufacturing-35057,An Introduction to Digital Manufacturing and 3D Printing,futurelearn,5-10
/course/sisterhood-works-build-a-more-meaningful-network--104784,Sisterhood Works: How to Build a More Meaningful Network,futurelearn,5-10
/course/social-innovation-global-solutions-for-a-sustaina-20784,Social Innovation: Global Solutions for a Sustainable Future,futurelearn,5-10
/course/unlocking-tourist-destinations-55242,Placemaking and Public Space Design: Unlocking Tourist Destinations,futurelearn,5-10
/course/facebook-marketing-57712,Facebook Marketing: Organic Reach and Paid Advertising,futurelearn,5-10
/course/unlocking-place-potential-58739,Placemaking and Public Space Design: Unlocking Place Potential,futurelearn,5-10
/course/body-image-and-mental-health-in-young-people-92008,Body Image and Mental Health in Young People,futurelearn,5-10
/course/diversity-through-research-sc-92237,Cultivating Diversity through Research and Insights,futurelearn,5-10
/course/the-role-of-soft-skills-in-navigating-global-chal-92239,Soft Skills for Navigating Global Challenges,futurelearn,5-10
/course/decision-making-as-a-leader-108427,Leadership Decision Making,futurelearn,5-10
/course/make-learning-more-inclusive-with-microsoft-acces-110361,Inclusive Learning with Microsoft Accessibility Tools,futurelearn,5-10
/course/beauty-decoded-strategy-in-the-global-beauty-busi-23207,Beauty Decoded: Strategy in the Global Beauty Business,futurelearn,5-10
/course/demystify-business-models-45874,Demystifying Business Models for New Entrepreneurs,futurelearn,5-10
/course/introduction-artificial-intelligence-tourism-57995,An Introduction to Artificial Intelligence in the Tourism Industry,futurelearn,5-10
/course/how-to-develop-a-cloud-procurement-strategy-102519,How to Buy Cloud - Strategies for Cloud Procurement,futurelearn,5-10
/course/the-regenerative-agriculture-revolution-117487,The Regenerative Agriculture Revolution,futurelearn,5-10
/course/musculoskeletal-health-41114,Musculoskeletal Health: A Public Health Approach,futurelearn,5-10
/course/earth-and-space-physics-teaching-secondary-scienc-35079,"Physics, Astronomy, and Space: Teaching Secondary Science",futurelearn,5-10
/course/wellbeing-and-resilience-at-work-sc-94651,Wellbeing and Resilience at Work,futurelearn,5-10
/course/introduction-to-personal-financial-planning-108429,Introduction to Personal Financial Planning,futurelearn,5-10
/course/getting-started-with-voice-assistant-52908,Get Started with a Voice Assistant: Developing Alexa Skills,futurelearn,5-10
/course/introduction-to-medical-cannabis-seed-to-sale-94519,Introduction to Medical Cannabis: Seed to Sale,futurelearn,5-10
/course/object-based-learning-in-the-cultural-heritage-se-108433,Object-Based Learning (OBL) in the Cultural Heritage Sector of Aotearoa New Zealand,futurelearn,5-10
/course/social-science-for-tackling-antimicrobial-resista-16861,Tackling Antimicrobial Resistance: A Social Science Approach,futurelearn,5-10
/course/antimicrobial-stewardship-in-wound-management-esp-19733,Uso racional de antibióticos en el tratamiento de heridas,futurelearn,5-10
/course/the-networks-connecting-people-45986,Social Network Analysis: The Networks Connecting People,futurelearn,5-10
/course/forensic-mental-health-and-criminal-justice-a-com-65627,Forensic Mental Health and Criminal Justice,futurelearn,5-10
/course/everything-you-need-to-know-about-vehicle-to-grid-65950,Vehicle-to-Grid Charging for Electric Cars,futurelearn,5-10
/course/information-security-for-beginners-66393,Information Security for Beginners,futurelearn,5-10
/course/sustainable-fashion-ecologies-56543,Your Role in Sustainable Fashion: Sustainable Practices Across the Fashion Ecosystem,futurelearn,5-10
/course/the-neurobiology-of-addiction-sc-94910,The Neurobiology of Addiction,futurelearn,5-10
/course/seeing-how-the-brain-creates-the-visual-world-93332,Seeing: How the Brain Creates the Visual World,futurelearn,5-10
/course/teaching-physical-computing-to-5-to-11-year-olds-54058,Teaching Physical Computing to 5- to 11-year-olds,futurelearn,5-10
/course/thawing-permafrost-science-policy-and-environment-110422,"Thawing Permafrost: Science, Policy, and Environmental Justice in the Arctic",futurelearn,5-10
/course/collecting-and-using-data-for-disease-control-22709,Collecting and Using Data for Disease Control and Global Health Decision-Making,futurelearn,5-10
/course/business-opportunities-in-additive-manufacturing-22049,Additive Manufacturing for Business: Practices and Ecosystem,futurelearn,5-10
/course/social-media-strategy-essentials-57715,Social Media Marketing Strategy: Objective Setting and Strategic Planning Essentials,futurelearn,5-10
/course/digieduhack-21801,Innovation in EdTech: Hacking the Challenges of Digital Education,futurelearn,5-10
/course/fashion-and-the-climate-crisis-an-introduction-to-58703,Fashion and the Climate Crisis: An Introduction to Sustainability,futurelearn,5-10
/course/fibre-fermentation-gut-health-sc-98968,"Fibre, Fermentation & the Gut with BBC Good Food",futurelearn,5-10
/course/an-introduction-to-electronic-engineering-108424,An Introduction to Electronic Engineering,futurelearn,5-10
/course/fostering-inclusive-citizen-engagement-in-urban-d-119180,Fostering Inclusive Citizen Engagement in Urban Development,futurelearn,5-10
/course/responsible-marketing-and-the-fundamentals-of-cor-40312,Responsible Marketing and the Fundamentals of Corporate Social Responsibility,futurelearn,5-10
/course/intellectual-property-management-food-12032,Intellectual Property Management in the Food Sector: Safeguarding Your Trademarks in the Global Marketplace,futurelearn,5-10
/course/a-survey-of-substance-use-disorder-sc-94909,A Survey of Substance Use Disorder,futurelearn,5-10
/course/sustainable-seafood-99637,Sustainable Seafood: Barriers and Opportunities in the Fishing Industry,futurelearn,5-10
/course/nurturing-and-developing-talent-105176,Leadership Skills: How to Nurture and Develop Talent,futurelearn,5-10
/course/behaviour-change-16908,Utilising Social Science and Behaviour Change in Antimicrobial Stewardship Programmes: Improving Healthcare,futurelearn,5-10
/course/the-true-story-of-jamaican-jerk-cooking-and-carib-94522,The True Story of Jamaican Jerk: Cooking and Caribbean Culture,futurelearn,5-10
/course/build-a-physical-computing-prototype-43862,Build a Physical Computing Prototype,futurelearn,5-10
/course/achieving-zero-carbon-sustainable-urban-mobility-110420,Achieving Transitions to Zero Carbon Emissions and Sustainable Urban Mobility,futurelearn,5-10
/course/power-of-hackathon-59221,How to Plan a Hackathon: Hacking the Challenges of Digital Education,futurelearn,5-10
/course/sustainable-transport-and-shared-mobility-58902,Sustainable Transport and Shared Mobility,futurelearn,5-10
/course/electrification-of-urban-mobility-59779,Electrification of Urban Mobility: How to Get it Right,futurelearn,5-10
/course/introduction-to-home-ownership-and-mortgages-91987,Introduction to Home Ownership and Mortgages,futurelearn,5-10
/course/sustainability-through-film-56040,Sustainability Through Film,futurelearn,5-10
/course/designing-and-building-with-healthy-materials-92434,Designing and Building with Healthier Materials,futurelearn,5-10
/course/appropriation-vs-appreciation-sc-92236,Cultural Appropriation vs Cultural Appreciation,futurelearn,5-10
/course/create-a-professional-online-presence-sc-94654,Create a Professional Online Presence,futurelearn,5-10
/course/decision-making-how-to-choose-the-right-problem-t-94647,Decision Making: How to Choose the Right Problem to Solve,futurelearn,5-10
/course/clean-air-for-urban-liveability-104036,Clean Air for Urban Liveability,futurelearn,5-10
/course/transport-policy-for-cleaner-air-104038,Transport Policy for Clean Air,futurelearn,5-10
/course/teaching-data-information-to-5-to-11-year-olds-57711,Teaching Data and Information to 5- to 11-year-olds,futurelearn,5-10
/course/digital-skills-awareness-for-starting-higher-educ-60098,Digital Skills Awareness for Starting Higher Education,futurelearn,5-10
/course/brain-behaviour-and-dentistry-91571,"Brain, Behaviour, and Dentistry",futurelearn,5-10
/course/explore-and-understand-the-gaming-industry-sc-90242,Explore and Understand the Gaming Industry,futurelearn,5-10
/course/introtobigdata-92703,Microsoft Future Ready: Fundamentals of Big Data,futurelearn,5-10
/course/collaborative-working-in-a-remote-team-sc-94652,Collaborative Working in a Remote Team,futurelearn,5-10
/course/presenting-your-work-with-impact-sc-94653,Presenting Your Work with Impact: Presentation Skills Training,futurelearn,5-10
/course/get-creative-with-people-to-solve-problems-sc-94648,Get Creative with People to Solve Problems,futurelearn,5-10
/course/behavioural-economics-employee-and-customer-behav-99003,Behavioural Economics: Employee and Customer Behaviour,futurelearn,5-10
/course/project-you-supercharge-your-career-sc-104782,Career Coaching for Women: Supercharge Your Career with AllBright,futurelearn,5-10
/course/entrepreneurial-mindset-how-to-think-like-a-found-104783,Build a Growth Mindset & Career Success with Advice from Female Founders,futurelearn,5-10
/course/leading-through-followership-107523,How to Harness Followership for Leadership Success,futurelearn,5-10
/course/green-corridors-for-clean-air-104037,Designing a Green Corridor for Clean Air and Comfort,futurelearn,5-10
/course/leadership-development-with-action-learning-108426,Leadership Development with Action Learning,futurelearn,5-10
/course/climate-literacy-and-action-for-all-119178,Climate Literacy and Action for All,futurelearn,5-10
/course/regaining-a-sense-of-belonging-in-a-globalised-an-119179,Building Belonging in a Globalised and Mobile World,futurelearn,5-10
/course/the-complete-link-building-course-backlink-buildi-21848,Complete Guide To Link Building: Building High-Quality Backlinks for SEO,futurelearn,5-10
/course/stem-volunteering-planning-9885,Volunteering in the Classroom: Planning and Organising Practical STEM Activities,futurelearn,5-10
/course/stem-volunteering-communicating-9886,Volunteering in the Classroom: Communication Skills for STEM Volunteers,futurelearn,5-10
/course/stem-volunteering-feedback-9887,"Volunteering in the Classroom: Feedback, Reviewing and Improving STEM Activities",futurelearn,5-10
/course/teaching-practical-science-biology-9115,Teaching Practical Science: Biology,futurelearn,5-10
/course/teaching-practical-science-chemistry-9116,Teaching Practical Science: Chemistry,futurelearn,5-10
/course/teaching-practical-science-physics-9117,Teaching Practical Science: Physics,futurelearn,5-10
/course/introducing-assessment-for-learning-12131,Introducing Assessment for Learning,futurelearn,5-10
/course/ultimate-google-analytics-course-for-beginners-57923,Google Analytics Course: The Ultimate Beginner’s Guide,futurelearn,5-10
/course/crushing-your-competition-21835,Crushing your Competition: Competitive Strategies to Make your Business Stand Out,futurelearn,5-10
/course/create-a-robust-go-to-market-strategy-22364,Create a Robust Go to Market Strategy,futurelearn,5-10
/course/local-seo-a-definitive-guide-to-local-business-ma-92256,Local SEO: A Definitive Guide to Local Business Marketing,futurelearn,5-10
/course/blended-learning-digital-skills-8784,Blended Learning Essentials: Developing Digital Skills,futurelearn,5-10
/course/circular-regions-4-strategic-interventions-for-sp-116586,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning,futurelearn,5-10
/course/spatial-circularity-strategies-1-introduction-to--116587,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy,futurelearn,5-10
