Link,Title,Platform,Duration
/course/edx-science-cooking-from-haute-cuisine-to-soft-matter-science-chemistry-811,Science & Cooking: From Haute Cuisine to Soft Matter Science (chemistry),edx,10%2B
/course/edx-product-design-prototyping-and-testing-19100,"Product Design, Prototyping, and Testing",edx,10%2B
/course/edx-contract-law-from-trust-to-promise-to-contract-2633,Contract Law: From Trust to Promise to Contract,edx,10%2B
/course/edx-principles-of-biochemistry-3462,Principles of Biochemistry,edx,10%2B
/course/edx-introduction-to-linear-models-and-matrix-algebra-2963,Introduction to Linear Models and Matrix Algebra,edx,10%2B
/course/edx-the-architectural-imagination-7836,The Architectural Imagination,edx,10%2B
/course/edx-using-python-for-research-7204,Using Python for Research,edx,10%2B
/course/edx-how-to-write-an-essay-1333,How to Write an Essay,edx,10%2B
/course/edx-excel-gestion-de-datos-7462,Excel: gestión de datos,edx,10%2B
/course/edx-bases-matematicas-algebra-2968,Bases Matemáticas: Álgebra,edx,10%2B
/course/edx-cs50-s-computer-science-for-business-professionals-10143,CS50's Computer Science for Business Professionals,edx,10%2B
/course/edx-china-s-political-and-intellectual-foundations-from-sage-kings-to-confucius-941,China’s Political and Intellectual Foundations: From Sage Kings to Confucius,edx,10%2B
/course/edx-cs50-s-introduction-to-artificial-intelligence-with-python-18122,CS50's Introduction to Artificial Intelligence with Python,edx,10%2B
/course/edx-data-science-r-basics-9253,Data Science: R Basics,edx,10%2B
/course/edx-improving-global-health-focusing-on-quality-and-safety-1950,Improving Global Health: Focusing on Quality and Safety,edx,10%2B
/course/edx-designing-project-information-hubs-for-program-and-project-performance-19750,Designing Project Information Hubs for Program and Project Performance,edx,10%2B
/course/edx-upper-intermediate-english-business-and-globalization-11802,Upper-Intermediate English: Business and Globalization,edx,10%2B
/course/edx-crisis-resource-management-21613,Crisis Resource Management,edx,10%2B
/course/edx-constitutional-interpretation-13427,Constitutional Interpretation,edx,10%2B
/course/edx-cs50-s-understanding-technology-10142,CS50's Understanding Technology,edx,10%2B
/course/edx-improving-your-business-through-a-culture-of-health-11363,Improving Your Business Through a Culture of Health,edx,10%2B
/course/edx-religious-literacy-traditions-and-scriptures-5844,Religious Literacy: Traditions and Scriptures,edx,10%2B
/course/edx-religion-conflict-and-peace-9452,"Religion, Conflict and Peace",edx,10%2B
/course/edx-google-ads-publicidad-efectiva-13433,Google Ads: publicidad efectiva,edx,10%2B
/course/introduccion-a-power-bi-para-los-negocios-45216,Introducción a Power BI para los negocios,edx,10%2B
/course/edx-radio-para-internet-con-podcast-creacion-y-conceptos-basicos-11824,Radio para internet con Podcast: creación y conceptos básicos,edx,10%2B
/course/edx-reservoir-geomechanics-1934,Reservoir Geomechanics,edx,10%2B
/course/edx-fundamentals-of-neuroscience-part-2-neurons-and-networks-2430,"Fundamentals of Neuroscience, Part 2: Neurons and Networks",edx,10%2B
/course/edx-humanitarian-response-to-conflict-and-disaster-6569,Humanitarian Response to Conflict and Disaster,edx,10%2B
/course/edx-human-anatomy-musculoskeletal-cases-2024,Human Anatomy: Musculoskeletal Cases,edx,10%2B
/course/edx-modern-china-s-foundations-the-manchus-and-the-qing-1986,Modern China’s Foundations: The Manchus and the Qing,edx,10%2B
/course/edx-introduction-to-family-engagement-in-education-6513,Introduction to Family Engagement in Education,edx,10%2B
/course/edx-upper-intermediate-english-business-and-modern-life-11801,Upper-Intermediate English: Business and Modern Life,edx,10%2B
/course/edx-tecnologias-web-emergentes-para-la-ensenanza-virtual-7267,Tecnologías Web Emergentes para la Enseñanza Virtual,edx,10%2B
/course/edx-the-art-of-structural-engineering-vaults-12040,The Art of Structural Engineering: Vaults,edx,10%2B
/course/edx-fundamentals-of-neuroscience-part-3-the-brain-3927,"Fundamentals of Neuroscience, Part 3: The Brain",edx,10%2B
/course/edx-the-health-effects-of-climate-change-12106,The Health Effects of Climate Change,edx,10%2B
/course/edx-creating-modern-china-the-republican-period-to-the-present-2468,Creating Modern China: The Republican Period to the Present,edx,10%2B
/course/edx-tangible-things-discovering-history-through-artworks-artifacts-scientific-specimens-and-the-stuff-around-you-1870,"Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",edx,10%2B
/course/edx-christianity-through-its-scriptures-5858,Christianity Through Its Scriptures,edx,10%2B
/course/edx-viruses-how-to-beat-them-cells-immunity-vaccines-9364,"Viruses & How to Beat Them: Cells, Immunity, Vaccines",edx,10%2B
/course/the-industry-and-profession-in-construction-manag-46426,The Industry and Profession in Construction Management,edx,10%2B
/course/edx-literati-china-examinations-neo-confucianism-and-later-imperial-china-1845,"Literati China: Examinations, Neo-Confucianism, and Later Imperial China",edx,10%2B
/course/edx-energy-within-environmental-constraints-6021,Energy Within Environmental Constraints,edx,10%2B
/course/edx-china-s-first-empires-and-the-rise-of-buddhism-1617,China’s First Empires and the Rise of Buddhism,edx,10%2B
/course/edx-masterpieces-of-world-literature-6844,Masterpieces of World Literature,edx,10%2B
/course/edx-buddhism-through-its-scriptures-5857,Buddhism Through Its Scriptures,edx,10%2B
/course/edx-introduction-to-agile-software-development-tools-techniques-443,Introduction to Agile Software Development: Tools & Techniques,edx,10%2B
/course/edx-convex-optimization-1577,Convex Optimization,edx,10%2B
/course/edx-fundamentals-of-clinical-trials-924,Fundamentals of Clinical Trials,edx,10%2B
/course/edx-cs50-s-computer-science-for-lawyers-16857,CS50's Computer Science for Lawyers,edx,10%2B
/course/edx-shakespeare-s-hamlet-the-ghost-7016,Shakespeare's Hamlet: The Ghost,edx,10%2B
/course/edx-18th-century-opera-handel-mozart-12061,18th-Century Opera: Handel & Mozart,edx,10%2B
/course/edx-pyramids-of-giza-ancient-egyptian-art-and-archaeology-10385,Pyramids of Giza: Ancient Egyptian Art and Archaeology,edx,10%2B
/course/edx-fat-chance-probability-from-the-ground-up-10159,Fat Chance: Probability from the Ground Up,edx,10%2B
/course/edx-child-protection-children-s-rights-in-theory-and-practice-12686,Child Protection: Children's Rights in Theory and Practice,edx,10%2B
/course/edx-invasions-rebellions-and-the-fall-of-imperial-china-2467,"Invasions, Rebellions, and the Fall of Imperial China",edx,10%2B
/course/edx-china-and-communism-2469,China and Communism,edx,10%2B
/course/edx-super-earths-and-life-1874,Super-Earths and Life,edx,10%2B
/course/edx-saving-schools-mini-course-1-history-and-politics-of-u-s-education-2365,Saving Schools Mini-Course 1: History and Politics of U.S. Education,edx,10%2B
/course/edx-fintech-ethics-and-risks-11392,FinTech Ethics and Risks,edx,10%2B
/course/edx-supply-chain-fundamentals-2140,Supply Chain Fundamentals,edx,10%2B
/course/edx-creating-innovative-business-models-19175,Creating Innovative Business Models,edx,10%2B
/course/edx-cybersecurity-fundamentals-7844,Cybersecurity Fundamentals,edx,10%2B
/course/edx-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra-5383,First Nights - Beethoven's 9th Symphony and the 19th Century Orchestra,edx,10%2B
/course/edx-first-nights-handel-s-messiah-and-baroque-oratorio-4548,First Nights - Handel's Messiah and Baroque Oratorio,edx,10%2B
/course/edx-contemporary-china-the-people-s-republic-taiwan-and-hong-kong-2470,"Contemporary China: The People's Republic, Taiwan, and Hong Kong",edx,10%2B
/course/edx-cosmopolitan-tang-aristocratic-culture-in-china-1773,Cosmopolitan Tang: Aristocratic Culture in China,edx,10%2B
/course/edx-global-china-from-the-mongols-to-the-ming-1988,Global China: From the Mongols to the Ming,edx,10%2B
