Link,Title,Platform,Duration
/course/neurobio-1606,Understanding the Brain: The Neurobiology of Everyday Life,coursera,10%2B
/course/musictheory-1358,Fundamentals of Music Theory,coursera,10%2B
/course/behavioralgenetics-1765,Introduction to Human Behavioral Genetics,coursera,10%2B
/course/managing-employee-performance-5528,Managing Employee Performance,coursera,10%2B
/course/website-coding-4191,"Responsive Website Basics: Code with HTML, CSS, and JavaScript ",coursera,10%2B
/course/cloud-applications-part1-2738,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",coursera,10%2B
/course/herbalmedicine-12872,Herbal Medicine,coursera,10%2B
/course/systems-thinking-5723,Systems Thinking In Public Health,coursera,10%2B
/course/financial-management-for-product-leaders-46405,Financial Management for Product Leaders,coursera,10%2B
/course/finiteelementmethods-3537,The Finite Element Method for Problems in Physics,coursera,10%2B
/course/html-css-javascript-for-web-developers-4270,"HTML, CSS, and Javascript for Web Developers",coursera,10%2B
/course/what-is-corruption-anti-corruption-compl-13458,What is Corruption: Anti-Corruption and Compliance,coursera,10%2B
/course/wo-pmo-healthcareinnovation-10802,Health Care Innovation,coursera,10%2B
/course/finance-healthcare-managers-10797,Financial Acumen for Non-Financial Managers,coursera,10%2B
/course/intellectual-humility-science-7657,Intellectual Humility: Science,coursera,10%2B
/course/organ-donation-8708,Organ Donation: From Death to Life ,coursera,10%2B
/course/programming2-390,Learn to Program: Crafting Quality Code,coursera,10%2B
/course/disasterprep-481,Disaster Preparedness,coursera,10%2B
/course/aws-machine-learning-16924,Getting Started with AWS Machine Learning,coursera,10%2B
/course/cfel-2137,Copyright for Educators & Librarians,coursera,10%2B
/course/personalfinance-3965,Financial Planning for Young Adults,coursera,10%2B
/course/images-462,Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital,coursera,10%2B
/course/wharton-customer-analytics-4353,Customer Analytics,coursera,10%2B
/course/adjective-clauses-6293,Adjectives and Adjective Clauses,coursera,10%2B
/course/sdnetworking-489,Software Defined Networking,coursera,10%2B
/course/data-public-health-8921,Data and Health Indicators in Public Health Practice,coursera,10%2B
/course/biostats2-1033,Mathematical Biostatistics Boot Camp 2,coursera,10%2B
/course/planningprojects-2728,Initiating and Planning Projects,coursera,10%2B
