Link,Title,Provider,Rating,Num_Reviewer,platform,subject,Entity,Reviewer_Status
/course/googlecloud-improving-network-performance-ii-mkxq-74733,Improving Network Performance II,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-apis-explorer-qwik-start-3gtd4-74734,APIs Explorer: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-improving-network-performance-i-esfwh-74735,Improving Network Performance I,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-google-cloud-services-with-apig-74736,Using Google Cloud Services with Apigee X,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-palo-alto-networks-vm-series-network--74740,Palo Alto Networks: VM-Series Network Tags and TCP/UDP Internal Load Balancing,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-and-execute-mysql-postgresql-an-74743,"Build and Execute MySQL, PostgreSQL, and SQLServer to Data Catalog Connectors",institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-peer-authentication-with-ant-74744,Managing Peer Authentication with Anthos Service Mesh,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-hybrid-clusters-using-kubern-74745,Managing Hybrid Clusters using Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-a-streaming-data-pipeline-wi-74746,Creating a Streaming Data Pipeline With Apache Kafka,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-logging-on-kubernetes-engine-jp-74747,Cloud Logging on Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-flutter-developm-74581,Getting started with Flutter Development,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-continuous-delivery-with-jenkins-in-k-74582,Continuous Delivery with Jenkins in Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-a-google-workspace-add-on-with--74583,Build a Google Workspace Add-on with Node.js and Cloud Run,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-deployments-using-kubernetes-74584,Managing Deployments Using Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-ingesting-fhir-data-with-the-healthca-74585,Ingesting FHIR Data with the Healthcare API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-dataflow-qwik-start-templates-jvtzv-74587,Dataflow: Qwik Start - Templates,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-flutter-web-and-firebase-authenticati-74588,Flutter Web and Firebase Authentication,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-classify-images-of-clouds-in-the-clou-74589,Classify Images of Clouds in the Cloud with AutoML Vision,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-bigquery-and-cloud-logging-to-a-74592,Using BigQuery and Cloud Logging to Analyze BigQuery Usage,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-deploy-node-js-express-application-in-74593,Deploy Node.js Express Application in App Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-implementing-an-ai-chatbot-with-dialo-74594,Implementing an AI Chatbot with Dialogflow ES,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-dataflow-qwik-start-python-cwldm-74595,Dataflow: Qwik Start - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-netapp-cloud-volumes-ontap-f-74596,Managing NetApp Cloud Volumes ONTAP for Google Cloud with Advanced Tools,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-protecting-apis-with-apigee-x-and-clo-74597,Protecting APIs with Apigee X and Cloud Armor,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-flutter-startup-namer-mwo0b-74599,Flutter Startup Namer,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-setting-up-jenkins-on-kubernetes-engi-74600,Setting up Jenkins on Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-spanner-qwik-start-ig8tq-74601,Cloud Spanner: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-dart-functions-framework-pwgrx-74602,Dart Functions Framework,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-composer-qwik-start-command-lin-74606,Cloud Composer: Qwik Start - Command Line,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-deploying-a-python-flask-web-applicat-74607,Deploying a Python Flask Web Application to App Engine Flexible,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-apis-explorer-create-and-update-a-clu-74608,APIs Explorer: Create and Update a Cluster,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-storing-image-and-video-files-74609,App Dev: Storing Image and Video Files in Cloud Storage - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-running-a-node-js-container-on-google-74610,Running a Node.js Container on Google Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-monitoring-multiple-projects-with-clo-74611,Monitoring Multiple Projects with Cloud Monitoring,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-internet-of-things-qwik-start-hmqsw-74612,Internet of Things: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-a-two-screen-flutter-applicatio-74679,Build a Two Screen Flutter Application,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-cloud-error-reporting-to-remedi-74680,Using Cloud Error Reporting to Remediate Workload Issues on GKE,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-setting-up-a-development-envi-74681,App Dev: Setting up a Development Environment - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-engine-qwik-start-php-clhcd-74682,App Engine: Qwik Start - PHP,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-elastic-stack-to-monitor-google-74683,Using Elastic Stack to Monitor Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-engine-qwik-start-go-cj2pu-74684,App Engine: Qwik Start - Go,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-distributed-machine-learning-with-goo-74685,Distributed Machine Learning with Google Cloud ML,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-dns-traffic-steering-using-geol-74686,Cloud DNS: Traffic Steering using Geolocation Policy,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-classify-text-into-categories-with-th-74687,Classify Text into Categories with the Natural Language API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-a-data-transformation-pipeli-74688,Creating a Data Transformation Pipeline with Cloud Dataprep,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-introduction-to-sql-for-bigquery-and--74689,Introduction to SQL for BigQuery and Cloud SQL,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-splunk-cloud-gdi-74690,Getting Started with Splunk Cloud GDI on Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-leveraging-amazon-s3-as-google-cloud--74692,Leveraging Amazon S3 as Google Cloud CDN Origin,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-implement-the-user-experience-for-you-74693,Implement the User Experience for your AppSheet App,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-cloud-kms-ghedo-74694,Getting Started with Cloud KMS,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-ruby-on-rails-with-cloud-sql-fo-74695,Using Ruby on Rails with Cloud SQL for PostgreSQL on Cloud Run,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-self-service-ml-pipelines-using-datap-74696,Self Service ML Pipelines Using Dataprep and AutoML Tables,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-interacting-with-vault-policies-epn68-74697,Interacting with Vault Policies,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-google-appsheet-getting-started-6vj7f-74698,Google AppSheet: Getting Started,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-how-to-build-a-bi-dashboard-using-goo-74699,How to Build a BI Dashboard Using Google Data Studio and BigQuery,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-protect-and-recover-compute-engine-in-74700,Protect and Recover Compute Engine Instances with Actifio GO,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-filtering-and-sorting-data-in-looker--74701,Filtering and Sorting Data in Looker,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vertex-ai-qwik-start-7kpay-74702,Vertex AI: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-traffic-management-with-anthos-servic-74704,Traffic Management with Anthos Service Mesh,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-exploring-dataset-metadata-between-pr-74706,Exploring Dataset Metadata Between Projects with Data Catalog,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-identifying-bias-in-mortgage-data-usi-74707,Identifying Bias in Mortgage Data using Cloud AI Platform and the What-if Tool,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-monitoring-qwik-start-vksyn-74708,Cloud Monitoring: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-migrating-an-application-and-data-fro-74709,Migrating an application and data from Apache Cassandra™ to DataStax Enterprise,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-authentication-authorization-and-iden-74711,"Authentication, Authorization, and Identity with Vault",institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-securing-applications-on-kubernetes-e-74712,Securing Applications on Kubernetes Engine - Three Examples,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-custom-providers-with-terraform-adqwp-74516,Custom Providers with Terraform,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-introduction-to-apis-in-google-ouacp-74517,Introduction to APIs in Google,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-threat-intelligence-with-cor-74518,Managing Threat Intelligence with Cortex XSOAR,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-gsutil-to-perform-operations-on-74519,Using gsutil to Perform Operations on Buckets and Objects,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-monitoring-and-logging-for-cloud-func-74520,Monitoring and Logging for Cloud Functions,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-scanning-user-generated-content-using-74521,Scanning User-generated Content Using the Cloud Video Intelligence and Cloud Vision APIs,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-evaluating-a-data-model-pl8dm-74522,Evaluating a Data Model,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-securing-apis-with-apigee-x-t3hay-74523,Securing APIs with Apigee X,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-exploratory-data-analysis-using-ai-pl-74524,Exploratory Data Analysis Using AI Platform,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-an-object-detection-applicat-74525,Creating an Object Detection Application Using TensorFlow,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-configuring-networks-via-gcloud-f5gpj-74526,Configuring Networks via gcloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-deploy-a-web-app-on-gke-with-https-re-74527,Deploy a Web App on GKE with HTTPS Redirect using Lets Encrypt,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-weather-data-in-bigquery-whevf-74529,Weather Data in BigQuery,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-api-gateway-qwik-start-cvmbi-74532,API Gateway: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-container-optimized-os-qwik-start-pb3-74533,Container-Optimized OS: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-tfx-on-google-cloud-vertex-pipelines--74534,TFX on Google Cloud Vertex Pipelines,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-visualizing-billing-data-with-google--74535,Visualizing Billing Data with Google Data Studio,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-analyzing-billing-data-with-bigquery--74538,Analyzing Billing Data with BigQuery,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-deploying-a-fault-tolerant-microsoft--74539,Deploying a Fault-Tolerant Microsoft Active Directory Environment,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-ingesting-hl7v2-data-with-the-healthc-74542,Ingesting HL7v2 Data with the Healthcare API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-de-identifying-dicom-data-with-the-he-74544,De-identifying DICOM Data with the Healthcare API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-examining-bigquery-billing-data-in-go-74547,Examining BigQuery Billing Data in Google Sheets,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-machine-learning-with-spark-on-google-74548,Machine Learning with Spark on Google Cloud Dataproc,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vm-migration-planning-hkhfd-74549,VM Migration: Planning,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-ingesting-data-into-the-cloud-zdgqp-74551,Ingesting Data Into The Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-implementing-page-navigation-in-a-flu-74553,Implementing Page Navigation in a Flutter Application,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-bigquery-qwik-start-console-m30ek-74554,BigQuery: Qwik Start - Console,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-transcoding-http-json-api-calls-to-gr-74556,Transcoding HTTP/JSON API calls to gRPC through API Gateway,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-role-based-access-control-in-ku-74557,Using Role-based Access Control in Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-pipeline-graphs-with-cloud-data-fusio-74558,Pipeline Graphs with Cloud Data Fusion,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vpc-networking-cloud-ha-vpn-u9z7x-74559,VPC Networking: Cloud HA-VPN,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-configuring-and-deploying-windows-sql-74561,Configuring and Deploying Windows SQL Server on Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-block-one-getting-started-with-the-eo-74562,Block.one: Getting Started with The EOSIO Blockchain,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-running-windows-containers-on-compute-74564,Running Windows Containers on Compute Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-understanding-and-analyzing-your-cost-74565,Understanding and Analyzing Your Costs with Google Cloud Billing Reports,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-firebase-web-woazu-74567,Firebase Web,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-google-kubernetes-engine-security-bin-74568,Google Kubernetes Engine Security: Binary Authorization,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-run-for-anthos-4g6bz-74569,Cloud Run for Anthos,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-streaming-hl7-to-fhir-data-with-healt-74570,Streaming HL7 to FHIR Data with Healthcare API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-deploy-microsoft-sql-server-to-comput-74571,Deploy Microsoft SQL Server to Compute Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-material-components-for-flutter-basic-74573,Material Components for Flutter Basics,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-the-apps-script-cli-clasp-668tw-74574,The Apps Script CLI - clasp,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-ingesting-dicom-data-with-the-healthc-74575,Ingesting DICOM Data with the Healthcare API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-developing-a-backend-service--74577,App Dev: Developing a Backend Service - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-running-a-mongodb-database-in-kuberne-74578,Running a MongoDB Database in Kubernetes with StatefulSets,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-protecting-data-with-netapp-cloud-man-74614,Protecting Data with NetApp Cloud Manager & Cloud Volumes ONTAP for Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-storing-application-data-in-c-74616,App Dev: Storing Application Data in Cloud Datastore - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-and-alerting-on-logs-based-m-74617,Creating and Alerting on Logs-based Metrics,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-distributed-image-processing-in-cloud-74618,Distributed Image Processing in Cloud Dataproc,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-running-dedicated-game-servers-in-goo-74621,Running Dedicated Game Servers in Google Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-container-registry-qwik-start-g0wrh-74622,Container Registry: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-sql-for-sql-server-qwik-start-x-74623,Cloud SQL for SQL Server: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-functions-qwik-start-console-sr-74625,Cloud Functions: Qwik Start - Console,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-configuring-private-google-access-and-74626,Configuring Private Google Access and Cloud NAT,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-elasticsearch-on-74627,Getting Started with Elasticsearch on Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-securing-cloud-applications-with-iden-74628,Securing Cloud Applications with Identity Aware Proxy (IAP) using Zero-Trust,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-storage-qwik-start-cloud-consol-74631,Cloud Storage: Qwik Start - Cloud Console,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-cloud-run-grpc-services-with-74633,Managing Cloud Run gRPC Services with API Gateway,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-adding-an-apigee-x-environment-and-gr-74634,Adding an Apigee X Environment and Group,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-deploying-the-application-int-74635,App Dev: Deploying the Application into Kubernetes Engine - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-autoscaling-an-instance-group-with-cu-74636,Autoscaling an Instance Group with Custom Cloud Monitoring Metrics,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-app-dev-adding-user-authentication-to-74638,App Dev: Adding User Authentication to your Application - Python,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-modernizing-applications-with-apigee--74641,Modernizing Applications with Apigee X,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-connect-and-configure-data-for-your-a-74642,Connect and Configure Data for your AppSheet App,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-working-with-cloud-dataprep-on-google-74643,Working with Cloud Dataprep on Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-predict-taxi-fare-with-a-bigquery-ml--74644,Predict Taxi Fare with a BigQuery ML Forecasting Model,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-pub-sub-lite-qwik-start-r1cnc-74481,Pub/Sub Lite: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-explore-and-create-reports-with-data--74482,Explore and Create Reports with Data Studio,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-adding-a-phone-gateway-to-a-virtual-a-74483,Adding a Phone Gateway to a Virtual Agent,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-internal-load-balancer-zfbfn-74485,Internal Load Balancer,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-big-data-analysis-to-a-slide-presenta-74486,Big Data Analysis to a Slide Presentation,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vpc-networking-fundamentals-hjpdt-74488,VPC Networking Fundamentals,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-sql-with-terraform-vb2se-74489,Cloud SQL with Terraform,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-using-memorystore-for-redis-read-repl-74491,Using Memorystore for Redis Read Replicas to Improve Read Performance,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-a-virtual-machine-qxwt4-74492,Creating a Virtual Machine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-managing-terraform-state-a2qrq-74493,Managing Terraform State,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-setting-up-a-minecraft-server-on-goog-74496,Setting up a Minecraft Server on Google Compute Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-clean-up-unused-ip-addresses-dcktm-74498,Clean Up Unused IP Addresses,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-interact-with-terraform-modules-7tizt-74499,Interact with Terraform Modules,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-terraform-fundamentals-hkxku-74500,Terraform Fundamentals,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-rent-a-vm-to-process-earthquake-data--74501,Rent-a-VM to Process Earthquake Data,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-scheduler-qwik-start-onm8b-74502,Cloud Scheduler: Qwik Start,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-cloud-composer-copying-bigquery-table-74503,Cloud Composer: Copying BigQuery Tables Across Different Locations,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-entity-and-sentiment-analysis-with-th-74505,Entity and Sentiment Analysis with the Natural Language API,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-modular-load-balancing-with-terraform-74507,Modular Load Balancing with Terraform - Regional Load Balancer,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-https-content-based-load-balancer-wit-74508,HTTPS Content-Based Load Balancer with Terraform,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-detect-labels-faces-and-landmarks-in--74509,"Detect Labels, Faces, and Landmarks in Images with the Cloud Vision API",institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-google-cloud-storage-bucket-lock-osb2-74512,Google Cloud Storage - Bucket Lock,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-installing-anthos-service-mesh-on-goo-74455,Installing Anthos Service Mesh on Google Kubernetes Engine,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-awwvision-cloud-vision-api-from-a-kub-74459,Awwvision: Cloud Vision API from a Kubernetes Cluster,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vpc-flow-logs-analyzing-network-traff-74461,VPC Flow Logs - Analyzing Network Traffic,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-opentelemetry-bzjce-74462,OpenTelemetry,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-migrating-on-premises-mysql-using-a-c-74463,Migrating On-premises MySQL Using a Continuous Database Migration Service Job,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-network-tiers-optimizing-network-spen-74464,Network Tiers - Optimizing Network Spend,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-online-data-migration-to-cloud-spanne-74466,Online Data Migration to Cloud Spanner using Striim,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-dynamic-vpn-gateways-cloud-routers-iy-74467,Dynamic VPN Gateways - Cloud Routers,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-importing-data-to-a-firestore-databas-74468,Importing Data to a Firestore Database,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-http-load-balancer-with-cloud-armor-e-74469,HTTP Load Balancer with Cloud Armor,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-a-serverless-web-app-with-fireb-74470,Build a Serverless Web App with Firebase,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-identifying-and-resolving-application-74471,Identifying and Resolving Application Latency for Site Reliability Engineers,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-liquid-to-custom-74472,Getting Started with Liquid to Customize the Looker User Experience,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-vpc-networks-controlling-access-68u8f-74473,VPC Networks - Controlling Access,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-creating-advanced-data-transformation-74474,Creating Advanced Data Transformations using Cloud Dataprep,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-automating-your-bigquery-data-pipelin-74475,Automating your BigQuery Data Pipeline with Cloud Dataprep,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-multiple-vpc-networks-qbvxp-74477,Multiple VPC Networks,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-building-virtual-agent-fulfillment-fi-74478,Building Virtual Agent Fulfillment,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-a-serverless-app-with-cloud-run-74479,Build a Serverless App with Cloud Run that Creates PDF Files,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-build-a-resilient-asynchronous-system-74480,"Build a Resilient, Asynchronous System with Cloud Run and Pub/Sub",institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-getting-started-with-bigquery-gis-for-78900,Getting Started with BigQuery GIS for Data Analysts,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-exploring-the-public-cryptocurrency-d-78901,Exploring the Public Cryptocurrency Datasets Available in BigQuery,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-tracking-cryptocurrency-exchange-trad-78903,Tracking Cryptocurrency Exchange Trades with Google Cloud Platform in Real-Time,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-fundamentals-of-cloud-logging-ekzu3-74748,Fundamentals of Cloud Logging,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-prisma-cloud-securing-gke-run-time-ya-74750,Prisma Cloud: Securing GKE Run Time,institution,0.0,,coursera,programming-and-software-development,googlecloud,
/course/googlecloud-palo-alto-networks-vm-series-autoscal-74751,Palo Alto Networks: VM-Series AutoScale in Google Cloud,institution,0.0,,coursera,programming-and-software-development,googlecloud,
